"scenario","year","1","2","3","4","5","6","7","8","9","10","11","12"
"MaxDS_Even",1997,49.141846,54.821346,62.489674,71.13754,77.41405,69.35973,65.75517,65.69345,73.99502,73.94653,79.020164,80.83558
"MaxDS_Even",1998,56.336693,49.94643,53.10752,55.98665,54.307278,54.02842,61.725784,65.02954,70.78598,74.02872,67.2436,62.49303
"MaxDS_Even",1999,59.98645,53.05707,54.58935,62.85621,64.5801,65.58648,65.93639,65.69804,73.97137,73.93356,81.0714,87.82762
"MaxDS_Even",2000,73.43869,53.773243,53.715664,63.708496,69.37247,67.2711,67.79596,67.29604,74.06145,74.06215,81.717094,88.23999
"MaxDS_Even",2001,81.26936,66.7104,64.32448,73.258675,79.363205,82.19097,86.85384,91.21107,92.62389,92.74197,89.8937,69.157196
"MaxDS_Even",2002,59.192883,64.94817,66.70442,74.6931,79.8816,82.16379,85.64414,89.630226,91.78359,92.3487,90.90091,64.00381
"MaxDS_Even",2003,55.739433,62.3244,64.95846,60.874165,60.08956,64.77471,67.26964,67.092186,74.00167,73.97106,80.94277,72.80197
"MaxDS_Even",2004,63.107468,55.175125,57.35524,69.15403,79.2917,83.02239,82.907814,87.3509,90.33823,88.91461,89.124275,79.252235
"MaxDS_Even",2005,60.428757,61.887432,57.93581,63.40336,56.68244,62.95663,78.6661,86.139465,86.032646,87.40089,89.813286,57.072586
"MaxDS_Even",2006,52.419838,55.10721,52.734497,52.187557,54.543583,62.88458,65.58535,65.700836,73.92408,73.93186,80.91299,82.065926
"MaxDS_Even",2007,83.25873,69.95656,69.16962,76.24438,79.63217,82.46885,86.62238,90.81658,91.75849,92.42306,92.63781,89.67803
"MaxDS_Even",2008,69.32533,64.223946,70.77395,78.27263,82.735374,84.03319,87.780464,91.60628,92.81208,93.774574,93.65028,91.35583
"MaxDS_Even",2009,88.77148,69.41301,61.86327,68.63611,76.13629,78.96414,83.597984,88.31902,91.55655,91.269196,92.168785,91.11591
"MaxDS_Even",2010,67.824234,59.232216,64.42843,63.19643,65.963264,70.90713,81.54013,86.588295,87.57838,83.683334,82.87964,58.25724
"MaxDS_Even",2011,60.354813,60.08129,52.826286,55.982243,57.695282,56.122326,63.630253,65.59235,73.97197,73.9484,81.00585,87.54446
"MaxDS_Even",2012,83.434494,79.80382,66.45391,63.121704,71.58349,80.96998,82.50471,86.42484,89.14535,91.32717,89.69424,58.551373
"MaxDS_Even",2013,65.69606,67.992195,74.65854,79.13115,79.98542,82.21291,85.94451,90.350975,92.209854,92.232346,93.225174,90.77834
"MaxDS_Even",2014,90.54357,84.8451,74.19165,77.44838,86.2071,90.332535,93.11358,93.421196,93.44812,94.3751,92.506546,65.56544
"MaxDS_Hist",1995,53.86899,55.183327,51.71155,54.406635,53.805973,56.438217,63.633263,73.07249,73.83715,74.08385,82.875755,67.79458
"MaxDS_Hist",1996,59.970665,52.608105,54.24594,58.78953,56.797676,60.4541,65.013405,73.37012,73.99767,73.96955,80.52933,56.101112
"MaxDS_Hist",1997,49.141888,54.825836,62.48539,71.13131,77.40918,64.19066,64.94818,73.51857,74.0012,74.03721,80.04513,80.87193
"MaxDS_Hist",1998,56.51234,49.970406,53.106396,55.98658,54.308735,54.029198,61.724953,69.34027,70.16502,71.91728,65.84104,62.224983
"MaxDS_Hist",1999,59.95959,53.052814,54.587605,62.863388,64.570915,61.6589,64.9145,73.3277,74.04286,73.97698,82.192894,87.82432
"MaxDS_Hist",2000,73.58771,53.781887,53.726192,63.721703,69.36938,62.821438,66.647644,76.69805,74.05696,73.98624,83.04529,88.234436
"MaxDS_Hist",2001,81.43499,66.77691,64.32374,73.258446,79.32453,82.166405,86.84703,91.14272,92.6446,92.788506,89.98815,69.241196
"MaxDS_Hist",2002,59.075294,64.9254,66.70788,74.722664,79.90042,82.16494,85.64644,89.632164,91.82067,92.38246,90.864784,63.984936
"MaxDS_Hist",2003,55.739006,62.32449,64.95866,60.955135,60.105705,61.095737,66.281906,76.514626,74.00932,74.00664,82.35256,71.87103
"MaxDS_Hist",2004,62.945995,55.213028,57.37204,69.15874,79.29133,83.02061,82.90572,87.3487,90.332726,88.924965,89.12839,79.2924
"MaxDS_Hist",2005,60.436855,61.887512,57.968903,63.427868,56.68633,62.957222,78.65587,86.13289,86.20597,87.55289,89.87412,57.088894
"MaxDS_Hist",2006,52.41923,55.107796,52.736336,52.18744,54.54322,59.965355,64.88111,73.391495,74.04138,73.91491,81.2756,81.66522
"MaxDS_Hist",2007,83.24943,69.97719,69.17097,76.246,79.63205,82.46875,86.85223,91.08023,92.006325,92.577805,92.623276,90.48238
"MaxDS_Hist",2008,70.51464,64.17468,70.90059,78.28313,82.80443,84.034195,87.78283,91.64534,92.84733,93.6653,93.6573,91.460945
"MaxDS_Hist",2009,88.73721,69.38687,61.98008,68.681854,76.134254,78.96414,83.59821,88.31878,91.55647,91.29919,92.19222,91.125885
"MaxDS_Hist",2010,67.81804,59.22994,64.425255,63.18201,65.942055,70.842255,81.52093,86.60728,87.56772,83.62738,82.84306,58.234863
"MaxDS_Hist",2011,60.349766,60.08003,52.826874,55.981907,57.693348,56.12067,63.629925,73.037,73.825806,73.94169,81.331535,86.84013
"MaxDS_Hist",2012,81.40601,77.32583,65.38275,62.76457,71.44864,80.96235,82.68934,86.556595,89.848946,91.867256,90.44965,58.76725
"MaxDS_Hist",2013,65.408424,67.95925,74.71165,79.36201,80.02459,82.24049,85.95391,90.35956,92.11298,92.1519,93.06528,90.49894
"MaxDS_Hist",2014,89.79467,80.22704,71.63615,77.336655,86.1674,90.330025,93.10541,93.421135,93.004036,93.975136,93.60992,66.08887
"MaxWater",1995,53.910435,55.102192,51.51897,54.44623,53.793617,56.455856,64.73354,74.90891,78.52795,81.725586,87.09606,68.83996
"MaxWater",1996,58.36863,52.497616,54.220352,58.756435,56.77548,68.65615,79.496155,84.84866,86.51073,87.28774,80.068535,54.09345
"MaxWater",1997,49.09753,54.30832,62.29948,71.04909,77.29964,79.20644,79.58418,84.39607,87.16135,88.01215,87.74037,82.7678
"MaxWater",1998,54.83483,49.689487,53.031887,55.946167,54.274742,54.009132,61.672256,69.22966,70.03685,71.793175,65.76761,62.194714
"MaxWater",1999,59.937126,53.049885,54.58263,62.839497,64.54981,70.701035,78.817444,84.77541,86.31109,87.70788,88.858315,86.900734
"MaxWater",2000,66.109314,52.690285,53.54605,63.39531,68.92873,78.39527,79.90913,84.97397,88.36057,88.4353,89.762695,88.81597
"MaxWater",2001,81.28814,66.643005,64.29361,72.649376,79.45719,82.50446,86.896645,91.43162,91.95385,92.040596,89.615456,64.26369
"MaxWater",2002,57.658558,64.65386,66.529976,74.76549,79.877594,82.10488,85.63699,89.61769,91.62675,92.22513,90.98339,63.203983
"MaxWater",2003,55.642315,62.272095,64.89887,60.610336,60.01762,73.75646,79.24816,84.74105,86.63835,87.93578,89.194084,69.143715
"MaxWater",2004,61.350086,53.926426,56.60511,69.14418,79.41153,83.090935,83.04937,87.66794,89.83023,88.42796,88.63938,77.75056
"MaxWater",2005,60.10967,61.844444,57.760876,63.34859,56.870735,63.01125,78.6233,86.111305,85.99846,87.36748,89.7219,56.94167
"MaxWater",2006,52.400116,55.101402,52.737297,52.183266,54.53313,62.85144,74.29813,81.58017,82.30898,85.35732,88.34458,82.3524
"MaxWater",2007,82.94131,65.641075,67.70286,75.84474,79.66393,82.50236,86.83953,90.7867,90.65162,91.54611,90.676926,88.85318
"MaxWater",2008,69.32577,64.187584,70.76214,78.271576,82.73546,84.0333,87.780464,91.55412,92.76492,93.88993,93.72362,91.496506
"MaxWater",2009,89.05838,69.74059,62.29385,68.52072,75.96572,78.96657,83.59276,88.3066,91.55709,91.288414,92.183815,91.14516
"MaxWater",2010,68.01949,59.248833,64.408966,63.188305,65.949974,70.88677,81.53475,86.68531,87.48189,83.96344,83.15534,58.324497
"MaxWater",2011,60.36082,60.043713,52.825546,55.974834,57.673084,56.104534,65.139595,74.40388,77.17917,76.72741,82.939766,87.71519
"MaxWater",2012,84.09998,81.89777,63.293457,62.15233,71.479774,81.07324,82.58561,86.51439,89.72608,91.78347,89.80484,58.374504
"MaxWater",2013,65.628876,67.97548,74.6341,79.15138,80.086975,82.26855,85.96672,90.37039,92.07224,91.36035,92.74495,90.51081
"MaxWater",2014,89.399284,81.958885,72.60019,77.281204,86.15655,90.31906,93.09705,93.420685,93.02485,93.9939,92.77164,65.70362
"MaxWater_noSMSCG",1995,53.910553,55.100452,51.518833,54.445976,53.793503,56.455738,64.73379,74.90888,78.527504,81.72502,87.095726,68.839096
"MaxWater_noSMSCG",1996,58.368397,52.497746,54.220318,58.756264,56.77534,68.65571,79.49587,84.84864,86.51093,87.28746,80.06668,54.093307
"MaxWater_noSMSCG",1997,49.097546,54.302113,62.297768,71.04873,77.29903,79.20702,79.584785,84.396286,87.16145,88.01218,87.74037,82.765686
"MaxWater_noSMSCG",1998,54.834538,49.689392,53.031418,55.946087,54.274734,54.00916,61.67219,69.22941,70.03643,71.79276,65.76735,62.194584
"MaxWater_noSMSCG",1999,59.937035,53.049847,54.58264,62.83922,64.54955,70.700584,78.81725,84.775406,86.31077,87.70766,88.86537,86.90355
"MaxWater_noSMSCG",2000,66.10591,52.690147,53.546207,63.395107,68.92798,78.39488,79.910095,84.974464,88.36303,88.4358,89.76458,88.81641
"MaxWater_noSMSCG",2001,81.28778,66.64289,64.29354,72.65,79.45746,82.50437,86.896675,91.43162,91.95341,92.040184,89.616356,64.2591
"MaxWater_noSMSCG",2002,57.65794,64.653114,66.52912,74.764854,79.877365,82.10488,85.63696,89.61768,91.62541,92.22389,90.98282,63.201622
"MaxWater_noSMSCG",2003,55.642075,62.272,64.89898,60.610043,60.017582,73.756454,79.2459,84.739944,86.63055,87.92923,89.19593,69.14313
"MaxWater_noSMSCG",2004,61.34989,53.92656,56.60516,69.14421,79.412186,83.09138,83.05027,87.66872,89.82995,88.4278,88.63779,77.77662
"MaxWater_noSMSCG",2005,60.11476,61.844604,57.760864,63.349594,56.8716,63.011463,78.62283,86.11099,85.993095,87.36278,89.720055,56.940807
"MaxWater_noSMSCG",2006,52.39998,55.101337,52.73741,52.183247,54.53315,62.851376,74.29808,81.5799,82.30856,85.35683,88.34394,82.35163
"MaxWater_noSMSCG",2007,82.94057,65.64077,67.70275,75.844696,79.663925,82.50234,86.839134,90.78682,90.64428,91.53973,90.82071,88.89519
"MaxWater_noSMSCG",2008,69.308014,64.18729,70.76195,78.27168,82.73545,84.03331,87.780464,91.55019,92.76138,93.9035,93.725685,91.51261
"MaxWater_noSMSCG",2009,89.026405,69.67856,62.22468,68.6329,76.60236,79.28747,83.62575,88.407936,91.58709,91.3232,92.21101,91.13424
"MaxWater_noSMSCG",2010,67.738,59.20986,64.40334,63.185284,65.947395,70.88314,81.533775,86.68526,87.4786,83.84582,83.05789,58.28639
"MaxWater_noSMSCG",2011,60.35124,60.036934,52.825195,55.974686,57.67293,56.104366,65.120804,74.38985,77.17839,76.72719,82.939705,87.715065
"MaxWater_noSMSCG",2012,84.09972,81.8976,63.292946,62.152668,71.479996,81.07324,82.58515,86.51407,89.725494,91.783035,89.81037,58.37462
"MaxWater_noSMSCG",2013,65.628746,67.9755,74.646065,79.161736,80.08894,82.2684,85.96729,90.37045,92.07041,91.3571,92.743484,90.50814
"MaxWater_noSMSCG",2014,89.401955,81.92858,72.58208,77.28031,86.155876,90.31902,93.096954,93.420685,93.02485,93.9939,92.7742,65.703804
"StatusQuo",1995,53.90977,55.133667,51.522175,54.44234,53.793266,56.457302,64.798546,74.967674,78.54418,79.94681,85.65942,68.73472
"StatusQuo",1996,58.370777,52.49842,54.220383,58.75675,56.775585,68.65699,79.49673,83.50537,79.982185,80.085365,77.16325,54.211357
"StatusQuo",1997,49.135735,54.34369,62.31043,71.05335,77.301414,79.2054,79.58229,82.77642,79.94058,79.9467,82.61992,80.85848
"StatusQuo",1998,54.82476,49.88937,53.089336,55.957752,54.278522,54.012573,61.67529,69.233894,70.04102,71.79699,65.76979,62.195404
"StatusQuo",1999,59.937557,53.049934,54.58279,62.839645,64.550156,70.702095,78.81803,83.397415,79.94164,80.03598,84.275665,87.43817
"StatusQuo",2000,68.53763,53.17833,53.564552,63.450665,69.04032,78.40471,79.92193,83.23664,80.069466,80.021774,86.22282,87.68611
"StatusQuo",2001,81.58586,66.630905,64.26464,73.135,79.4057,82.252,86.86426,91.286766,92.14626,92.27406,89.73573,65.78667
"StatusQuo",2002,57.836685,64.68931,66.5542,74.77114,79.87951,82.10498,85.63739,89.61789,91.53972,92.14596,90.97542,63.15989
"StatusQuo",2003,55.637314,62.273018,64.90167,60.625668,60.02252,73.75761,79.23701,83.15498,79.99015,80.03789,84.739815,68.00566
"StatusQuo",2004,61.445065,54.156593,56.66673,69.03817,79.34137,83.079926,83.02639,87.47935,89.62398,88.70392,88.99966,78.554756
"StatusQuo",2005,60.24511,61.84768,57.76078,63.352043,56.800785,62.982273,78.61934,86.111374,85.91537,87.29332,89.787025,56.968327
"StatusQuo",2006,52.407494,55.100822,52.738842,52.183796,54.533516,62.8522,74.29852,81.58125,79.84318,79.94394,83.68062,81.291466
"StatusQuo",2007,82.94903,67.93424,68.276054,76.011604,79.65357,82.48832,86.83351,90.78396,90.64987,91.54293,91.11572,89.01182
"StatusQuo",2008,69.291275,64.1879,70.76195,78.27186,82.735466,84.0333,87.780464,91.54169,92.75366,93.9243,93.51658,91.77332
"StatusQuo",2009,88.27385,69.024704,62.424835,68.58115,75.92578,78.944855,83.59113,88.29998,91.554924,91.2656,92.16595,91.14442
"StatusQuo",2010,68.01275,59.247967,64.4094,63.180943,65.948395,70.87345,81.53047,86.68771,87.477684,83.744156,82.97515,58.30868
"StatusQuo",2011,60.358772,60.058353,52.827843,55.97472,57.673267,56.1048,65.11622,74.38675,77.17843,76.72696,82.937996,87.71366
"StatusQuo",2012,84.09862,81.89703,63.29126,62.153545,71.48058,81.07323,82.582436,86.512,89.72397,91.78211,89.81179,58.374973
"StatusQuo",2013,65.62852,67.975365,74.6242,79.14261,80.08551,82.26889,85.96629,90.37036,92.07274,91.357704,92.74351,90.50941
"StatusQuo",2014,89.40371,81.91769,72.57638,77.28095,86.156044,90.31914,93.09705,93.420685,93.02485,93.9939,92.773186,65.71017
"Summer_Even",1995,53.928978,55.10565,51.522163,54.442257,53.79362,56.45815,64.82204,73.84285,78.79568,82.29811,87.19188,68.872475
"Summer_Even",1996,58.382668,52.500233,54.220833,58.758316,56.77697,68.66134,77.286644,77.95344,83.96177,88.2987,83.87658,54.934727
"Summer_Even",1997,49.208508,54.293003,62.327835,71.06337,77.315414,78.1826,77.44751,77.67736,84.232994,89.776764,87.4994,82.180305
"Summer_Even",1998,54.973343,49.68649,53.06942,55.953693,54.279785,54.011806,61.678055,69.24165,70.05077,71.8062,65.77505,62.198036
"Summer_Even",1999,59.93949,53.050198,54.58315,62.84181,64.55308,70.70718,76.81662,77.89676,83.74465,88.30196,88.84119,87.061905
"Summer_Even",2000,66.44902,52.816574,53.575172,63.44159,68.98318,75.73296,80.02069,80.03817,84.840576,88.578705,90.47217,89.752
"Summer_Even",2001,81.9511,66.35692,64.328804,72.952644,79.50416,82.43426,86.89473,91.25811,92.119896,92.26785,89.7352,64.94589
"Summer_Even",2002,57.738384,64.67482,66.54632,74.76942,79.87826,82.104904,85.63718,89.617744,91.51953,92.12758,90.990555,63.208336
"Summer_Even",2003,55.6419,62.274788,64.90301,60.64852,60.026035,71.70813,79.27089,79.706566,84.642296,89.387405,89.52546,69.749344
"Summer_Even",2004,61.448895,53.996086,56.63412,69.01829,79.27745,83.047966,83.00143,87.61932,89.85114,88.63454,88.75026,78.171974
"Summer_Even",2005,60.189342,61.851906,57.76323,63.35704,56.79,62.979225,78.63016,86.11814,85.91222,87.29044,89.75522,56.966496
"Summer_Even",2006,52.407906,55.101307,52.739025,52.183876,54.533543,62.852497,72.113266,77.126434,80.38937,85.24896,88.22801,83.208725
"Summer_Even",2007,83.68675,67.78432,68.54722,76.04633,79.65046,82.485,86.8375,90.78128,90.731544,91.61393,90.69892,88.838425
"Summer_Even",2008,69.31502,64.188896,70.76269,78.27161,82.73545,84.0333,87.780464,91.56304,92.77299,93.867935,93.71911,91.45925
"Summer_Even",2009,89.120026,69.77078,62.310017,68.52811,75.96848,78.96845,83.59296,88.30711,91.55726,91.31629,92.205605,91.12942
"Summer_Even",2010,68.00593,59.24867,64.409935,63.174137,65.94756,70.859,81.5257,86.69704,87.47716,83.870636,83.08508,58.302155
"Summer_Even",2011,60.355877,60.049744,52.827778,55.974625,57.673172,56.104637,65.13422,74.09278,77.13523,76.80134,82.94634,87.718124
"Summer_Even",2012,84.11091,81.899216,63.291977,62.155823,71.481705,81.073235,82.595146,86.52184,89.73222,91.78736,89.81297,58.37845
"Summer_Even",2013,65.63015,67.97589,74.63791,79.15048,80.085304,82.26847,85.96645,90.37022,92.071655,91.360245,92.74506,90.51118
"Summer_Even",2014,89.348206,82.068596,72.67755,77.283356,86.1589,90.318954,93.09723,93.420685,93.4552,94.10903,92.90417,65.794975
"Summer_Even_AltSMSCG",1995,53.928978,55.10565,51.522163,54.442257,53.79362,56.45815,64.82204,73.84285,78.79568,82.29811,87.19188,68.872475
"Summer_Even_AltSMSCG",1996,58.382668,52.500233,54.220833,58.758316,56.77697,68.66134,77.286644,77.95344,83.96177,88.2987,83.87658,54.934727
"Summer_Even_AltSMSCG",1997,49.208508,54.293003,62.327835,71.06337,77.315414,78.1826,77.44751,77.67736,84.232994,89.776764,87.4994,82.180305
"Summer_Even_AltSMSCG",1998,54.973343,49.68649,53.06942,55.953693,54.279785,54.011806,61.678055,69.24165,70.05077,71.8062,65.77505,62.198036
"Summer_Even_AltSMSCG",1999,59.93949,53.050198,54.58315,62.84181,64.55308,70.70718,76.81662,77.89676,83.74465,88.30196,88.84119,87.061905
"Summer_Even_AltSMSCG",2000,66.44902,52.816574,53.575172,63.44159,68.98318,75.73296,80.02069,80.03817,84.840576,88.578705,90.47217,89.752
"Summer_Even_AltSMSCG",2001,81.9511,66.35692,64.328804,72.952644,79.50416,82.43426,86.89473,91.25811,92.119896,92.26785,89.7352,64.94589
"Summer_Even_AltSMSCG",2002,57.738384,64.67482,66.54632,74.76942,79.87826,82.104904,85.63718,89.617744,91.51953,92.12758,90.990555,63.208336
"Summer_Even_AltSMSCG",2003,55.6419,62.274788,64.90301,60.64852,60.026035,71.70813,79.27089,79.706566,84.642296,89.387405,89.52546,69.749344
"Summer_Even_AltSMSCG",2004,61.448895,53.996086,56.63412,69.01829,79.27745,83.047966,83.00143,87.61932,89.85114,88.63454,88.75026,78.171974
"Summer_Even_AltSMSCG",2005,60.189342,61.851906,57.76323,63.35704,56.79,62.979225,78.63016,86.11814,85.91222,87.29044,89.75522,56.966496
"Summer_Even_AltSMSCG",2006,52.407906,55.101307,52.739025,52.183876,54.533543,62.852497,72.113266,77.126434,80.38937,85.24896,88.22801,83.208725
"Summer_Even_AltSMSCG",2007,83.68675,67.78432,68.54722,76.04633,79.65046,82.485,86.8375,90.78128,90.731544,91.61393,90.69892,88.838425
"Summer_Even_AltSMSCG",2008,69.31502,64.188896,70.76269,78.27161,82.73545,84.0333,87.780464,91.56304,92.77299,93.867935,93.71911,91.45925
"Summer_Even_AltSMSCG",2009,89.120026,69.77078,62.310017,68.52811,75.96848,78.96845,83.59296,88.30711,91.55726,91.31629,92.205605,91.12942
"Summer_Even_AltSMSCG",2010,68.00593,59.24867,64.409935,63.174137,65.94756,70.859,81.5257,86.69704,87.47716,83.870636,83.08508,58.302155
"Summer_Even_AltSMSCG",2011,60.355877,60.049744,52.827778,55.974625,57.673172,56.104637,65.13422,74.09278,77.13523,76.80134,82.94634,87.718124
"Summer_Even_AltSMSCG",2012,84.11091,81.899216,63.291977,62.155823,71.481705,81.073235,82.595146,86.52184,89.73222,91.78736,89.81297,58.37845
"Summer_Even_AltSMSCG",2013,65.63015,67.97589,74.63791,79.15048,80.085304,82.26847,85.96645,90.37022,92.071655,91.360245,92.74506,90.51118
"Summer_Even_AltSMSCG",2014,89.348206,82.068596,72.67755,77.283356,86.1589,90.318954,93.09723,93.420685,93.4552,94.10903,92.90417,65.794975
"Summer_Hist",1995,53.905506,55.120293,51.520744,54.443153,53.793304,56.45567,64.69453,74.87516,78.51966,81.72145,87.09478,68.83842
"Summer_Hist",1996,58.36824,52.500393,54.22021,58.756264,56.77527,65.65607,77.50662,82.289154,85.909836,89.37599,83.799904,54.85626
"Summer_Hist",1997,49.12764,54.316685,62.320053,71.05692,77.30667,71.631424,76.32691,81.838135,86.15751,90.2077,87.90049,82.35766
"Summer_Hist",1998,54.896,49.677418,53.08435,55.953926,54.27825,54.010994,61.67571,69.23604,70.04365,71.799095,65.77076,62.196053
"Summer_Hist",1999,59.93798,53.05,54.58289,62.840115,64.55068,67.60878,77.26539,82.19253,85.63973,88.374756,89.40463,89.14629
"Summer_Hist",2000,66.85958,53.04784,53.545067,63.45472,69.052956,69.511116,79.84866,83.41587,86.74863,89.40236,90.3435,88.988205
"Summer_Hist",2001,81.41402,66.78747,64.325325,73.18419,79.39149,82.28325,86.86613,91.36073,92.121735,92.21959,89.74287,65.43863
"Summer_Hist",2002,57.797096,64.68605,66.55266,74.77165,79.879524,82.10499,85.63739,89.575485,91.51027,92.136444,90.98923,63.23327
"Summer_Hist",2003,55.644108,62.27301,64.90105,60.65964,60.027378,66.51359,79.33907,83.15042,86.662346,90.7032,90.049385,69.409836
"Summer_Hist",2004,61.457558,53.975536,56.626743,69.01529,79.2816,83.05261,83.00126,87.61972,90.010185,88.83012,88.85839,78.2731
"Summer_Hist",2005,60.203445,61.85076,57.762165,63.36288,56.697582,62.93793,78.605606,86.10683,85.9153,87.290504,89.80468,56.97233
"Summer_Hist",2006,52.407387,55.1009,52.739487,52.1837,54.533085,62.850285,74.297455,81.423515,82.206314,85.34786,88.33412,82.34383
"Summer_Hist",2007,82.9432,65.64272,67.704796,75.846,79.663925,82.50229,86.81959,90.7934,90.642105,90.636955,90.384346,88.023994
"Summer_Hist",2008,68.97211,64.11948,70.761345,78.27278,82.73545,84.0333,87.780464,91.53743,92.74985,93.88767,93.728546,91.510544
"Summer_Hist",2009,89.04221,69.728355,62.274143,68.51285,75.92602,78.94351,83.590706,88.29995,91.55491,91.31491,92.20452,91.1283
"Summer_Hist",2010,68.13848,59.26678,64.41066,63.192825,65.95404,70.8894,81.53522,86.68691,87.48735,84.07708,83.24855,58.324413
"Summer_Hist",2011,60.359318,60.07192,52.82958,55.974415,57.67278,56.10443,65.115616,74.385506,77.176865,76.72517,82.9412,87.71695
"Summer_Hist",2012,84.09958,81.89741,63.294796,62.149406,71.47817,81.07329,82.58624,86.514725,89.725426,91.782875,89.80618,58.3738
"Summer_Hist",2013,65.6279,67.95605,74.61064,79.13969,80.08548,82.26914,85.96623,90.370445,92.07328,91.357925,92.743744,90.50913
"Summer_Hist",2014,89.40232,81.92932,72.582214,77.28007,86.155754,90.31901,93.096924,93.420685,93.02485,93.9939,92.7742,65.70991
"SummerFall_Even",1995,54.214016,55.20526,51.737698,54.435738,53.80593,56.46336,64.79998,73.82734,78.80969,79.96707,85.333244,68.741905
"SummerFall_Even",1996,58.38363,52.50147,54.221195,58.746696,56.771458,68.664505,77.2898,77.9536,79.966835,80.05184,77.240166,54.34734
"SummerFall_Even",1997,49.137924,54.35874,62.328175,71.07053,77.31777,78.1846,77.448,77.67759,80.06736,79.99026,81.68674,80.867386
"SummerFall_Even",1998,55.086193,49.879456,53.089325,55.961025,54.283573,54.01463,61.683174,69.250694,70.06065,71.81576,65.78072,62.200127
"SummerFall_Even",1999,59.941036,53.05041,54.58352,62.84341,64.55513,70.71174,76.65409,77.80802,80.06774,80.06619,83.36165,87.47768
"SummerFall_Even",2000,68.7492,53.20524,53.57093,63.46804,69.072136,75.73181,80.020615,80.0381,79.96861,80.03045,85.16227,88.32622
"SummerFall_Even",2001,81.986916,66.68985,64.27606,73.13944,79.40408,82.25093,86.8641,91.28818,92.1489,92.27575,89.731125,65.86032
"SummerFall_Even",2002,57.84751,64.695305,66.561035,74.77161,79.878456,82.104904,85.6373,89.61776,91.52263,92.13042,90.9541,63.576077
"SummerFall_Even",2003,55.682804,62.282665,64.90766,60.68565,60.036488,71.71035,79.27102,79.70677,80.01081,79.98305,83.98092,69.58009
"SummerFall_Even",2004,61.6903,54.187305,56.6949,69.04786,79.303116,83.05245,82.97523,87.42849,89.54786,88.65371,88.99724,78.53858
"SummerFall_Even",2005,60.244965,61.84895,57.761337,63.368526,56.8241,62.99249,78.63663,86.12093,85.91147,87.29072,89.79155,57.003998
"SummerFall_Even",2006,52.410164,55.10198,52.74002,52.184433,54.53451,62.856487,72.115295,77.1265,80.028854,80.0522,83.00744,81.2867
