"scenario","year","1","2","3","4","5","6","7","8","9","10","11","12"
"MaxDS_Even",1996,59.814342,52.47911,53.9331,59.4762,58.266712,64.24735,66.06315,65.78335,73.96749,73.96514,79.52806,55.345554
"MaxDS_Even",1997,48.842876,54.541405,64.20798,72.06717,78.34803,69.7821,66.03879,65.77343,73.9945,73.947495,78.79626,75.55147
"MaxDS_Even",1998,55.35555,49.392265,52.960594,55.82551,54.411983,56.070583,63.494392,65.487686,74.00282,74.09775,70.17903,62.202896
"MaxDS_Even",1999,59.063282,52.59965,54.132793,62.792374,71.72413,68.29613,65.96888,65.69414,73.96009,73.93356,81.31045,88.04133
"MaxDS_Even",2000,73.84983,53.677963,53.44435,64.753746,74.92593,69.300156,67.90894,67.29662,74.054985,74.06215,81.717094,88.23999
"MaxDS_Even",2001,81.53004,66.98641,65.05946,74.73583,78.85743,81.52642,86.741486,90.24251,92.078735,92.64081,89.46186,66.34539
"MaxDS_Even",2002,58.13672,65.145676,67.141975,74.82169,79.964874,82.347664,85.77066,89.702385,91.609665,92.18885,91.22104,63.044205
"MaxDS_Even",2003,55.42343,62.94578,65.666435,61.345882,60.81763,64.84117,67.27861,67.090675,73.998505,73.971436,81.05712,70.00727
"MaxDS_Even",2004,61.980206,54.398766,56.751514,67.51882,78.91738,82.83106,82.97195,87.18336,89.5276,88.9488,89.42466,77.7514
"MaxDS_Even",2005,59.79823,61.78774,57.88395,63.594704,56.83476,64.62214,79.768394,86.58,87.634,89.5945,91.416435,56.685513
"MaxDS_Even",2006,52.480404,54.802635,52.481167,52.234177,56.23199,63.887096,65.761055,65.69639,73.91233,73.92808,81.11483,81.42054
"MaxDS_Even",2007,82.76646,71.31664,69.60999,75.989136,79.28868,82.34182,86.7733,90.08415,91.94453,92.6478,92.45532,89.42163
"MaxDS_Even",2008,69.34472,64.47435,69.16205,76.46203,82.21027,83.99134,87.64878,91.028564,92.32005,93.95674,92.55593,91.99523
"MaxDS_Even",2009,85.92257,67.74315,63.20036,75.07713,81.62184,80.73295,85.283615,90.593475,92.47412,91.96799,93.55503,90.61284
"MaxDS_Even",2010,66.093704,59.07614,64.43684,63.479378,66.75291,75.33403,83.069084,85.419716,87.10068,87.39243,86.63464,56.84624
"MaxDS_Even",2011,59.329594,59.11465,52.483513,56.40482,59.308983,60.87333,64.93355,65.72739,73.80368,73.96916,81.1271,87.58764
"MaxDS_Even",2012,80.22048,75.95174,67.91227,66.13944,73.5602,81.10403,84.58961,88.33511,91.47539,92.89652,91.55761,58.253735
"MaxDS_Even",2013,64.59618,67.73507,76.06163,79.45832,79.78239,82.27578,85.935196,90.33975,92.065895,92.11053,92.86123,92.04844
"MaxDS_Even",2014,84.96141,79.63561,73.627556,78.62416,87.03561,90.49288,93.27948,93.4321,93.00402,93.97512,92.44584,64.25967
"MaxDS_Hist",1995,53.786835,54.801353,51.560932,54.656082,54.12204,60.139626,64.83713,73.308044,74.02799,73.981575,82.94848,70.32588
"MaxDS_Hist",1996,59.48305,52.45688,53.936058,59.480495,58.266083,60.65624,64.99575,73.37492,73.981964,73.969765,80.57395,55.36166
"MaxDS_Hist",1997,48.841644,54.546787,64.24494,72.09128,78.34749,64.47855,64.95272,73.51947,73.999214,74.03721,79.81782,75.60396
"MaxDS_Hist",1998,55.41109,49.398243,52.96708,55.829605,54.41384,56.07256,63.494747,73.16862,73.785614,73.90424,69.58483,61.26341
"MaxDS_Hist",1999,58.84617,52.58865,54.132534,62.794304,71.72875,63.403725,64.92695,73.3352,74.01942,73.97698,82.44163,88.03754
"MaxDS_Hist",2000,73.89977,53.719925,53.45192,64.76336,74.936386,64.22853,66.73119,76.697556,74.046684,73.98624,83.04529,88.234436
"MaxDS_Hist",2001,81.70073,67.06143,65.06098,74.73875,78.861176,81.52793,86.74203,90.32731,92.14908,92.667175,89.47056,66.89037
"MaxDS_Hist",2002,58.793003,65.23112,67.23479,74.85725,79.93215,82.3805,85.76957,89.70605,91.63134,92.20626,91.25588,63.36525
"MaxDS_Hist",2003,55.456276,62.95681,65.677475,61.392704,60.804844,61.15816,66.296326,76.511734,74.00418,74.00689,82.507545,70.17738
"MaxDS_Hist",2004,61.981216,54.514896,56.604492,67.462685,78.92221,82.82534,82.95969,87.16845,89.57431,88.99486,89.44006,77.82582
"MaxDS_Hist",2005,59.81287,61.792744,57.915985,63.608635,56.82482,64.6203,79.76854,86.579575,87.57948,89.5457,91.42697,56.692154
"MaxDS_Hist",2006,52.480633,54.80315,52.48156,52.234768,56.234074,60.473633,64.923485,73.39308,74.012985,73.91355,82.11753,81.45306
"MaxDS_Hist",2007,82.83934,71.40993,69.61619,75.9918,79.28883,82.34188,86.773415,90.146194,91.94045,92.65339,92.671555,89.18095
"MaxDS_Hist",2008,69.17243,64.47259,69.161316,76.462425,82.21024,83.991356,87.64878,91.11174,92.39586,93.98787,92.62418,92.03366
"MaxDS_Hist",2009,85.68254,67.98444,63.26004,75.07618,81.70323,80.67009,85.21223,90.56731,92.45993,92.414345,93.91749,90.53435
"MaxDS_Hist",2010,65.85816,59.051273,64.43688,63.48512,66.752365,75.325645,83.065865,85.40381,87.54056,87.876495,86.99317,56.823353
"MaxDS_Hist",2011,59.310104,59.111748,52.48623,56.40625,59.312233,60.86887,64.9326,73.264694,73.857254,73.907814,82.225494,87.590096
"MaxDS_Hist",2012,81.52804,76.842064,66.71871,65.244316,73.20291,81.08622,84.57386,88.29759,91.475395,92.89652,91.49279,58.217625
"MaxDS_Hist",2013,64.58301,67.729836,76.02788,79.399445,79.74319,82.27309,85.93418,90.33792,92.16429,92.19002,92.83857,92.08741
"MaxDS_Hist",2014,84.74752,79.45288,73.59369,78.60949,87.030975,90.4908,93.27773,93.43204,93.00402,93.97512,92.31284,64.24033
"MaxWater",1995,53.50007,55.240784,51.39255,54.72444,54.093086,62.042282,74.327545,84.17268,86.53054,87.87794,90.541016,68.56737
"MaxWater",1996,57.079876,52.084103,53.898975,59.392223,58.199642,73.17358,81.43548,84.674965,87.42245,88.18748,87.152084,54.14638
"MaxWater",1997,48.90959,54.151737,63.818108,71.881096,78.42733,78.883224,79.21539,84.45253,88.98315,91.23038,88.17019,76.95248
"MaxWater",1998,54.02667,49.067196,52.946632,55.782764,54.37078,56.026405,68.48868,77.87154,74.57189,74.26025,65.91238,60.53201
"MaxWater",1999,58.226307,52.546406,54.11997,62.75289,71.6317,79.24055,79.97667,84.19635,87.276665,89.4087,89.799934,89.58104
"MaxWater",2000,67.6658,52.78528,53.310966,64.50117,74.814224,79.53269,80.089584,85.41548,88.66105,89.37985,90.24271,89.61615
"MaxWater",2001,82.03869,67.06335,65.04908,72.99109,79.33786,84.16401,87.75198,90.07456,92.02397,92.86419,89.72354,64.10696
"MaxWater",2002,57.23433,65.198204,67.16976,74.892265,79.943924,82.32972,85.76345,89.650505,91.46396,92.07582,90.80279,62.290733
"MaxWater",2003,55.346172,62.88537,65.05079,60.854183,60.756397,74.13069,79.13815,84.64903,86.247025,87.60937,89.76027,67.37252
"MaxWater",2004,59.820087,53.45373,56.324406,67.22055,78.689316,82.89827,83.01993,87.24417,89.94869,88.90972,89.42657,77.583336
"MaxWater",2005,59.740562,61.753914,57.805687,63.5425,56.658207,64.590355,79.76211,86.575035,87.57511,89.53603,91.28467,56.628387
"MaxWater",2006,52.477978,54.796024,52.47865,52.2292,56.21141,69.357376,79.38442,85.012436,85.60578,87.01322,89.65728,78.31733
"MaxWater",2007,80.65247,67.61117,68.46591,75.75097,79.308,82.361534,86.45874,89.699844,89.75563,90.34606,90.88487,89.14345
"MaxWater",2008,69.63128,64.294495,69.13547,76.46142,82.09476,83.90627,87.61144,91.10583,92.406715,93.998215,92.53102,91.94101
"MaxWater",2009,86.34417,67.891045,63.088394,75.016815,80.68786,80.28153,85.2271,90.434525,92.4565,92.015976,93.58883,90.59284
"MaxWater",2010,65.974075,59.047123,64.39836,63.431206,66.70581,75.247444,83.03959,85.4323,87.31869,87.15886,86.10583,56.719765
"MaxWater",2011,59.2881,59.08357,52.473053,56.384808,59.254044,60.836708,72.86399,82.98976,84.62142,83.76139,86.00337,89.889885
"MaxWater",2012,84.765305,78.16632,64.2626,64.551926,73.149216,81.122345,82.81392,86.797264,89.778305,91.79512,89.91045,58.525146
"MaxWater",2013,64.702934,67.60853,75.62293,79.10991,79.588326,82.12709,85.88343,90.29592,92.117966,92.161865,92.94746,92.13406
"MaxWater",2014,84.14435,78.96685,73.48525,78.547035,87.003365,90.4819,93.269936,93.43164,93.004036,93.70704,93.03123,64.509674
"MaxWater_noSMSCG",1995,53.556694,55.24052,51.387836,54.723553,54.092773,62.042427,74.32406,84.17085,86.52973,87.876495,90.545784,68.59532
"MaxWater_noSMSCG",1996,57.07303,52.08406,53.89906,59.392178,58.199375,73.1729,81.43541,84.6751,87.4253,88.18718,87.15239,54.14662
"MaxWater_noSMSCG",1997,48.90755,54.15467,63.81874,71.88006,78.42904,78.883224,79.22962,84.46192,89.02238,91.260765,88.17922,76.960754
"MaxWater_noSMSCG",1998,54.008335,49.067097,52.945614,55.783035,54.37074,56.0268,68.491005,77.87484,74.574905,74.258606,65.91331,60.53291
"MaxWater_noSMSCG",1999,58.226807,52.54642,54.119972,62.753147,71.63259,79.240814,79.99376,84.207184,87.270706,89.42363,89.79957,89.58137
"MaxWater_noSMSCG",2000,67.66793,52.7854,53.310356,64.50127,74.814644,79.53297,80.07163,85.404564,88.66677,89.380905,90.24533,89.61692
"MaxWater_noSMSCG",2001,82.039085,67.064285,65.04936,72.991196,79.338104,82.44775,86.888176,90.637695,91.98997,92.28678,89.626305,64.17649
"MaxWater_noSMSCG",2002,57.245148,65.19893,67.16874,74.89117,79.94468,82.3302,85.76356,89.650734,91.4688,92.08018,90.80235,62.30447
"MaxWater_noSMSCG",2003,55.347668,62.885384,65.150475,60.88176,60.75888,74.13105,79.13658,84.64795,86.233864,87.59853,89.7599,67.36812
"MaxWater_noSMSCG",2004,59.819542,53.45433,56.324505,67.22845,78.75226,82.941376,83.10885,87.34212,90.01004,88.93517,89.4355,77.56854
"MaxWater_noSMSCG",2005,59.73691,61.74297,57.786816,63.537243,56.657238,64.59033,79.76186,86.57504,87.57614,89.53693,91.284676,56.62833
"MaxWater_noSMSCG",2006,52.477978,54.795937,52.478645,52.228077,56.211876,69.35742,79.38431,85.012634,85.60606,87.013466,89.65754,78.31744
"MaxWater_noSMSCG",2007,80.65245,67.613754,68.467476,75.75146,79.309494,82.36239,86.45778,89.70641,89.7513,90.33789,90.88334,89.13669
"MaxWater_noSMSCG",2008,69.625496,64.29271,69.13484,76.46141,82.094765,83.90628,87.61144,91.10794,92.40866,93.99911,92.537544,91.94452
"MaxWater_noSMSCG",2009,86.30628,67.8226,63.125576,75.041405,80.686874,80.28158,85.22786,90.43435,92.45649,92.01649,93.58925,90.59311
"MaxWater_noSMSCG",2010,65.99557,59.050426,64.3992,63.43262,66.706955,75.25066,83.04079,85.30792,87.252045,86.485146,86.26223,56.86021
"MaxWater_noSMSCG",2011,59.304817,59.08987,52.48459,56.38465,59.25218,60.837284,72.86452,82.992805,84.62557,83.76821,86.00779,89.89042
"MaxWater_noSMSCG",2012,84.76824,78.16862,64.26246,64.55282,73.14982,81.12237,82.81089,86.794876,89.77731,91.7947,90.60573,58.578575
"MaxWater_noSMSCG",2013,64.40586,67.69908,75.70785,79.311806,79.58456,82.13042,85.88288,90.296196,92.13395,92.17459,92.93978,92.16765
"MaxWater_noSMSCG",2014,83.91699,76.55554,72.68869,78.55931,86.63508,90.74716,93.29679,93.433556,93.004036,93.7552,92.8287,64.39577
"StatusQuo",1995,53.566032,54.684517,51.34946,54.72075,54.09085,62.046955,74.34194,82.87294,79.89331,80.08158,86.07678,67.56924
"StatusQuo",1996,58.331078,52.257477,53.890327,59.39435,58.204865,73.182755,81.437416,83.25588,79.99992,80.09541,80.9241,53.82396
"StatusQuo",1997,48.82475,54.178432,63.816128,71.88053,78.42565,78.88327,79.209564,82.82748,80.08044,80.03236,82.41031,75.57546
"StatusQuo",1998,54.408512,49.229927,52.933525,55.78983,54.379715,56.033604,68.50762,77.89825,74.59477,74.27393,65.921234,60.533634
"StatusQuo",1999,58.228905,52.54666,54.12036,62.754765,71.63637,79.242165,79.98063,82.935074,79.951996,80.01312,84.93531,87.23143
"StatusQuo",2000,69.93216,52.98429,53.34177,64.53716,74.84367,79.53639,80.22043,83.62457,80.071266,80.023224,86.217804,87.87466
"StatusQuo",2001,81.91316,66.8936,64.99044,73.028046,79.23005,82.306725,86.861145,90.754456,92.178314,92.3552,89.67065,64.55973
"StatusQuo",2002,57.295856,65.203026,67.18224,74.898964,79.94413,82.329025,85.76358,89.696434,91.66818,92.24311,91.00323,62.294743
"StatusQuo",2003,55.345505,62.893745,65.36305,60.93978,60.767567,74.1332,79.12403,83.20733,79.9266,79.95066,85.53306,69.2874
"StatusQuo",2004,60.334583,53.599625,56.350323,67.259575,78.73209,82.897064,83.009766,87.233574,90.018036,88.91868,89.410286,77.65902
"StatusQuo",2005,59.75674,61.75456,57.82604,63.550472,56.666027,64.591736,79.762634,86.575226,87.58422,89.54438,91.27833,56.629177
"StatusQuo",2006,52.47807,54.79655,52.47893,52.22963,56.214123,69.358406,79.384445,83.66568,79.95101,80.04103,83.95018,73.3709
"StatusQuo",2007,78.100945,67.39781,67.20061,75.17364,79.34616,82.34916,86.75077,90.32096,91.55485,92.486946,92.34021,89.147484
"StatusQuo",2008,69.12724,64.39312,69.13457,76.46305,82.21074,83.991714,87.64893,91.369804,92.6302,93.68951,93.96974,89.51388
"StatusQuo",2009,89.83221,70.48881,63.09982,75.05603,80.668976,80.280014,85.22788,90.43379,92.45637,91.95125,93.537315,90.57283
"StatusQuo",2010,65.983955,59.049416,64.39771,63.43073,66.70648,75.251854,83.04131,85.420006,87.50644,87.223915,86.080124,56.74224
"StatusQuo",2011,59.29548,59.085636,52.4775,56.371265,59.22625,60.831554,72.86399,82.85691,79.87376,79.96294,85.14405,89.43247
"StatusQuo",2012,84.26955,77.99813,66.33246,65.18587,73.18154,81.08273,82.808174,86.791504,89.77855,91.79876,89.72583,58.352715
"StatusQuo",2013,64.658066,67.59886,75.62002,79.11502,79.5904,82.126945,85.88375,90.296104,92.14331,92.182465,92.95551,92.10072
"StatusQuo",2014,84.906494,79.5516,73.55229,78.562584,87.00424,90.48405,93.271706,93.43172,93.004036,93.66607,93.23218,64.60763
"Summer_Even",1995,53.542667,54.529106,51.34754,54.66764,54.084354,62.048786,72.16987,77.23013,83.9899,89.083725,90.096924,67.17595
"Summer_Even",1996,58.04732,52.150932,53.91918,59.41331,58.21984,70.76767,78.48781,78.0771,83.96781,87.93634,88.26924,54.601326
"Summer_Even",1997,48.90687,54.095543,63.818718,71.885666,78.47118,79.01621,77.6816,77.761955,84.243385,89.77897,87.940544,76.9525
"Summer_Even",1998,54.358055,49.104485,52.936184,55.788612,54.379036,56.03372,68.52613,76.48238,74.95089,74.92176,65.996574,60.54025
"Summer_Even",1999,58.230682,52.54794,54.120777,62.75795,71.644806,77.32738,78.4965,78.03672,83.81875,88.35798,90.17314,90.09538
"Summer_Even",2000,69.68815,52.919598,53.327274,64.53601,74.84296,78.53344,80.30202,80.209076,84.91806,89.55494,90.08704,89.41355
"Summer_Even",2001,82.0643,67.075165,65.06244,72.997856,79.34355,84.16699,87.75312,90.09667,92.20395,92.91887,89.73036,64.95399
"Summer_Even",2002,57.344463,65.20623,67.191864,74.902504,79.93305,82.32182,85.761826,89.69394,91.53686,92.123985,91.0476,62.349648
"Summer_Even",2003,55.349037,62.89726,65.2131,60.89896,60.765144,71.82729,79.27882,79.70101,84.97007,90.5262,90.00391,69.555
"Summer_Even",2004,60.39104,53.40313,56.299957,67.21114,78.693405,82.90664,83.021454,87.24283,90.01136,88.81127,89.40013,77.61606
"Summer_Even",2005,59.746418,61.77066,57.84225,63.5589,56.662277,64.59087,79.76264,86.57504,87.61641,89.57275,91.270996,56.62633
"Summer_Even",2006,52.47808,54.797035,52.478817,52.23007,56.2143,69.358505,77.16363,77.915764,83.75792,88.08189,89.36336,79.24828
"Summer_Even",2007,81.24948,68.66767,69.04923,75.917145,79.307274,82.3568,86.496826,89.87174,91.152756,92.304634,91.66692,88.83239
"Summer_Even",2008,69.12883,64.39778,69.13673,76.46193,82.2102,83.99165,87.64878,91.13475,92.416794,94.00113,92.55352,91.95031
"Summer_Even",2009,86.31421,67.800964,63.079575,75.01969,80.692856,80.28444,85.22788,90.43563,92.45669,91.99513,93.57223,90.60594
"Summer_Even",2010,66.0408,59.057255,64.40341,63.436516,66.71268,75.257355,83.04268,85.42599,87.37154,87.26867,86.19091,56.71241
"Summer_Even",2011,59.284836,59.084778,52.47454,56.386784,59.252968,60.839504,70.78545,77.16761,81.86575,84.95345,87.01145,89.93264
"Summer_Even",2012,84.36064,77.78244,67.28114,65.448235,73.206375,81.08814,82.79351,86.77922,89.77735,91.79985,90.034035,58.606606
"Summer_Even",2013,64.71617,67.60968,75.63543,79.110954,79.58778,82.12833,85.88363,90.29608,92.123,92.16583,92.924324,92.15093
"Summer_Even",2014,83.95554,78.812035,73.47562,78.556244,87.00962,90.48317,93.27115,93.431694,93.004036,93.661804,93.15513,64.574554
"Summer_Even_AltSMSCG",1995,53.542667,54.529106,51.34754,54.66764,54.084354,62.048786,72.16987,77.23013,83.9899,89.083725,90.096924,67.17595
"Summer_Even_AltSMSCG",1996,58.04732,52.150932,53.91918,59.41331,58.21984,70.76767,78.48781,78.0771,83.96781,87.93634,88.26924,54.601326
"Summer_Even_AltSMSCG",1997,48.90687,54.095543,63.818718,71.885666,78.47118,79.01621,77.6816,77.761955,84.243385,89.77897,87.940544,76.9525
"Summer_Even_AltSMSCG",1998,54.358055,49.104485,52.936184,55.788612,54.379036,56.03372,68.52613,76.48238,74.95089,74.92176,65.996574,60.54025
"Summer_Even_AltSMSCG",1999,58.230682,52.54794,54.120777,62.75795,71.644806,77.32738,78.4965,78.03672,83.81875,88.35798,90.17314,90.09538
"Summer_Even_AltSMSCG",2000,69.68815,52.919598,53.327274,64.53601,74.84296,78.53344,80.30202,80.209076,84.91806,89.55494,90.08704,89.41355
"Summer_Even_AltSMSCG",2001,82.0643,67.075165,65.06244,72.997856,79.34355,84.16699,87.75312,90.09667,92.20395,92.91887,89.73036,64.95399
"Summer_Even_AltSMSCG",2002,57.344463,65.20623,67.191864,74.902504,79.93305,82.32182,85.761826,89.69394,91.53686,92.123985,91.0476,62.349648
"Summer_Even_AltSMSCG",2003,55.349037,62.89726,65.2131,60.89896,60.765144,71.82729,79.27882,79.70101,84.97007,90.5262,90.00391,69.555
"Summer_Even_AltSMSCG",2004,60.39104,53.40313,56.299957,67.21114,78.693405,82.90664,83.021454,87.24283,90.01136,88.81127,89.40013,77.61606
"Summer_Even_AltSMSCG",2005,59.746418,61.77066,57.84225,63.5589,56.662277,64.59087,79.76264,86.57504,87.61641,89.57275,91.270996,56.62633
"Summer_Even_AltSMSCG",2006,52.47808,54.797035,52.478817,52.23007,56.2143,69.358505,77.16363,77.915764,83.75792,88.08189,89.36336,79.24828
"Summer_Even_AltSMSCG",2007,81.24948,68.66767,69.04923,75.917145,79.307274,82.3568,86.496826,89.87174,91.152756,92.304634,91.66692,88.83239
"Summer_Even_AltSMSCG",2008,69.12883,64.39778,69.13673,76.46193,82.2102,83.99165,87.64878,91.13475,92.416794,94.00113,92.55352,91.95031
"Summer_Even_AltSMSCG",2009,86.31421,67.800964,63.079575,75.01969,80.692856,80.28444,85.22788,90.43563,92.45669,91.99513,93.57223,90.60594
"Summer_Even_AltSMSCG",2010,66.0408,59.057255,64.40341,63.436516,66.71268,75.257355,83.04268,85.42599,87.37154,87.26867,86.19091,56.71241
"Summer_Even_AltSMSCG",2011,59.284836,59.084778,52.47454,56.386784,59.252968,60.839504,70.78545,77.16761,81.86575,84.95345,87.01145,89.93264
"Summer_Even_AltSMSCG",2012,84.36064,77.78244,67.28114,65.448235,73.206375,81.08814,82.79351,86.77922,89.77735,91.79985,90.034035,58.606606
"Summer_Even_AltSMSCG",2013,64.71617,67.60968,75.63543,79.110954,79.58778,82.12833,85.88363,90.29608,92.123,92.16583,92.924324,92.15093
"Summer_Even_AltSMSCG",2014,83.95554,78.812035,73.47562,78.556244,87.00962,90.48317,93.27115,93.431694,93.004036,93.661804,93.15513,64.574554
"Summer_Hist",1995,53.548073,54.519497,51.350132,54.71139,54.088734,62.04553,74.33979,81.55941,84.58568,87.87559,90.502075,68.59766
"Summer_Hist",1996,57.481205,52.098682,53.90108,59.39694,58.20822,65.879745,77.425545,82.301865,85.88918,89.95408,88.45267,54.504417
"Summer_Hist",1997,48.847366,54.211437,63.83833,71.8864,78.41937,72.499146,76.50369,81.86372,86.16981,90.21159,87.79566,76.8058
"Summer_Hist",1998,54.357334,49.091297,52.949562,55.791344,54.379242,56.032978,68.52341,77.91303,74.6034,74.28554,65.92601,60.535324
"Summer_Hist",1999,58.23005,52.54682,54.120644,62.75674,71.6419,70.85539,77.335556,82.24442,85.676384,89.83473,90.0687,89.906006
"Summer_Hist",2000,69.5527,52.893723,53.323338,64.53292,74.837746,71.98778,80.04918,83.48672,86.93442,89.64174,90.23591,89.752815
"Summer_Hist",2001,82.12224,67.058136,65.063736,72.99843,79.34419,84.16725,87.75318,90.07427,92.18281,92.92054,89.73268,64.94307
"Summer_Hist",2002,57.34334,65.2062,67.19236,74.901146,79.94466,82.32997,85.76386,89.69666,91.51815,92.106476,91.1223,62.38901
"Summer_Hist",2003,55.351395,62.89314,65.23956,60.905247,60.765556,66.600044,79.360535,83.15126,86.70594,90.746346,90.262886,69.819595
"Summer_Hist",2004,60.43862,53.408573,56.301807,67.21751,78.7063,82.91185,83.0294,87.25116,90.01933,88.841286,89.40817,77.59285
"Summer_Hist",2005,59.74259,61.764374,57.833447,63.55366,56.665207,64.591484,79.76265,86.57518,87.62531,89.58078,91.28308,56.62811
"Summer_Hist",2006,52.47812,54.79696,52.47886,52.231796,56.21367,65.46721,76.87049,82.19443,85.09351,87.91344,89.503586,78.78711
"Summer_Hist",2007,80.97063,68.63494,69.04061,75.914764,79.29546,82.349686,86.379005,90.07267,91.18812,92.2154,91.760345,88.864235
"Summer_Hist",2008,69.11886,64.39806,69.13685,76.46287,82.21075,83.9917,87.64893,91.25533,92.526375,93.89299,93.12276,92.180756
"Summer_Hist",2009,85.61481,67.74125,63.131157,75.02013,80.70083,80.28637,85.228424,90.43637,92.456825,92.01621,93.58904,90.59555
"Summer_Hist",2010,65.97967,59.04891,64.40141,63.43482,66.7114,75.25402,83.04144,85.30831,87.223366,86.48623,86.244095,56.86206
"Summer_Hist",2011,59.308243,59.0925,52.485256,56.38638,59.248734,60.83897,72.86569,81.531586,83.66402,85.08194,87.09448,90.04131
"Summer_Hist",2012,84.41542,77.8303,64.84708,64.67523,73.15566,81.12634,82.80715,86.791405,89.78063,91.79791,90.013016,58.58878
"Summer_Hist",2013,64.71234,67.60903,75.62117,79.11166,79.58971,82.12675,85.88363,90.296005,92.11077,92.156044,92.94367,92.10222
"Summer_Hist",2014,84.54391,79.2442,73.50972,78.5621,87.00726,90.48398,93.27178,93.43172,93.004036,93.6517,93.23433,64.61057
"SummerFall_Even",1995,53.297874,55.314823,51.63175,54.68065,54.10898,62.064976,72.24014,77.263535,79.95611,80.08784,84.99241,67.49531
"SummerFall_Even",1996,58.500656,52.276802,53.89177,59.401592,58.210407,70.76467,78.48835,78.07725,79.97082,80.051476,82.48504,54.09657
"SummerFall_Even",1997,48.828587,54.324482,63.871872,71.895836,78.38002,78.98857,77.67256,77.74708,80.07578,79.99054,81.45791,75.538445
"SummerFall_Even",1998,54.60359,49.22633,52.93392,55.79378,54.384636,56.038246,68.54136,76.49097,74.97374,74.93875,66.00424,60.541546
"SummerFall_Even",1999,58.233044,52.54821,54.12116,62.759815,71.64925,77.329475,78.49684,78.036964,79.98145,79.97718,83.847015,87.741516
"SummerFall_Even",2000,72.02475,53.05771,53.343372,64.552635,74.851715,78.534515,80.315285,80.2156,79.99576,80.03045,85.16227,87.81693
"SummerFall_Even",2001,81.749596,66.83419,65.00302,73.03446,79.22737,82.30496,86.86083,90.70443,92.178635,92.348404,89.671295,65.18121
"SummerFall_Even",2002,57.37442,65.20839,67.20109,74.90641,79.93083,82.32035,85.76158,89.69341,91.64731,92.22464,91.01537,62.404198
"SummerFall_Even",2003,55.357304,62.902096,65.356285,60.938313,60.770634,71.8287,79.279945,79.70107,80.00877,79.98335,84.54049,70.43755
"SummerFall_Even",2004,60.738728,53.631943,56.360012,67.26787,78.7448,82.891266,83.00142,87.221794,90.01875,88.946724,89.404884,77.70047
"SummerFall_Even",2005,59.770023,61.766487,57.825073,63.55559,56.670025,64.59251,79.76269,86.57527,87.588,89.54785,91.2789,56.631336
"SummerFall_Even",2006,52.478268,54.797565,52.479267,52.230286,56.217365,69.35965,77.16365,77.91574,80.04545,80.05488,83.85995,75.70327
